date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:05:19	363/363	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2030%20Jul%202023%2019:05:18%20GMT	http://ctd-staging.maisey.uk/packages/theme_slate/themes/slate/js/fancybox/fancybox/fancy_title_left.png	ctd-staging.maisey.uk/packages/theme_slate/themes/slate/js/fancybox/fancybox/fancy_title_left.html	(from http://ctd-staging.maisey.uk/packages/theme_slate/themes/slate/js/fancybox/jquery.fancybox-1.3.4.css)
20:05:19	363/363	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2030%20Jul%202023%2019:05:18%20GMT	http://ctd-staging.maisey.uk/packages/theme_slate/themes/slate/js/fancybox/fancybox/fancy_title_main.png	ctd-staging.maisey.uk/packages/theme_slate/themes/slate/js/fancybox/fancybox/fancy_title_main.html	(from http://ctd-staging.maisey.uk/packages/theme_slate/themes/slate/js/fancybox/jquery.fancybox-1.3.4.css)
20:05:19	364/364	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2030%20Jul%202023%2019:05:19%20GMT	http://ctd-staging.maisey.uk/packages/theme_slate/themes/slate/js/fancybox/fancybox/fancy_title_right.png	ctd-staging.maisey.uk/packages/theme_slate/themes/slate/js/fancybox/fancybox/fancy_title_right.html	(from http://ctd-staging.maisey.uk/packages/theme_slate/themes/slate/js/fancybox/jquery.fancybox-1.3.4.css)
20:05:19	360/360	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2030%20Jul%202023%2019:05:19%20GMT	http://ctd-staging.maisey.uk/packages/theme_slate/themes/slate/js/fancybox/fancybox/fancy_loading.png	ctd-staging.maisey.uk/packages/theme_slate/themes/slate/js/fancybox/fancybox/fancy_loading.html	(from http://ctd-staging.maisey.uk/packages/theme_slate/themes/slate/js/fancybox/jquery.fancybox-1.3.4.css)
20:05:19	361/361	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2030%20Jul%202023%2019:05:19%20GMT	http://ctd-staging.maisey.uk/packages/theme_slate/themes/slate/js/fancybox/fancybox/fancy_shadow_n.png	ctd-staging.maisey.uk/packages/theme_slate/themes/slate/js/fancybox/fancybox/fancy_shadow_n.html	(from http://ctd-staging.maisey.uk/packages/theme_slate/themes/slate/js/fancybox/jquery.fancybox-1.3.4.css)
20:05:19	362/362	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2030%20Jul%202023%2019:05:19%20GMT	http://ctd-staging.maisey.uk/packages/theme_slate/themes/slate/js/fancybox/fancybox/fancy_shadow_ne.png	ctd-staging.maisey.uk/packages/theme_slate/themes/slate/js/fancybox/fancybox/fancy_shadow_ne.html	(from http://ctd-staging.maisey.uk/packages/theme_slate/themes/slate/js/fancybox/jquery.fancybox-1.3.4.css)
20:05:19	361/361	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2030%20Jul%202023%2019:05:19%20GMT	http://ctd-staging.maisey.uk/packages/theme_slate/themes/slate/js/fancybox/fancybox/fancy_shadow_e.png	ctd-staging.maisey.uk/packages/theme_slate/themes/slate/js/fancybox/fancybox/fancy_shadow_e.html	(from http://ctd-staging.maisey.uk/packages/theme_slate/themes/slate/js/fancybox/jquery.fancybox-1.3.4.css)
20:05:19	362/362	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2030%20Jul%202023%2019:05:19%20GMT	http://ctd-staging.maisey.uk/packages/theme_slate/themes/slate/js/fancybox/fancybox/fancy_shadow_se.png	ctd-staging.maisey.uk/packages/theme_slate/themes/slate/js/fancybox/fancybox/fancy_shadow_se.html	(from http://ctd-staging.maisey.uk/packages/theme_slate/themes/slate/js/fancybox/jquery.fancybox-1.3.4.css)
20:05:20	361/361	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2030%20Jul%202023%2019:05:20%20GMT	http://ctd-staging.maisey.uk/packages/theme_slate/themes/slate/js/fancybox/fancybox/fancy_shadow_s.png	ctd-staging.maisey.uk/packages/theme_slate/themes/slate/js/fancybox/fancybox/fancy_shadow_s.html	(from http://ctd-staging.maisey.uk/packages/theme_slate/themes/slate/js/fancybox/jquery.fancybox-1.3.4.css)
20:05:20	362/362	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2030%20Jul%202023%2019:05:20%20GMT	http://ctd-staging.maisey.uk/packages/theme_slate/themes/slate/js/fancybox/fancybox/fancy_shadow_sw.png	ctd-staging.maisey.uk/packages/theme_slate/themes/slate/js/fancybox/fancybox/fancy_shadow_sw.html	(from http://ctd-staging.maisey.uk/packages/theme_slate/themes/slate/js/fancybox/jquery.fancybox-1.3.4.css)
20:05:20	361/361	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2030%20Jul%202023%2019:05:20%20GMT	http://ctd-staging.maisey.uk/packages/theme_slate/themes/slate/js/fancybox/fancybox/fancy_shadow_w.png	ctd-staging.maisey.uk/packages/theme_slate/themes/slate/js/fancybox/fancybox/fancy_shadow_w.html	(from http://ctd-staging.maisey.uk/packages/theme_slate/themes/slate/js/fancybox/jquery.fancybox-1.3.4.css)
20:05:20	362/362	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2030%20Jul%202023%2019:05:20%20GMT	http://ctd-staging.maisey.uk/packages/theme_slate/themes/slate/js/fancybox/fancybox/fancy_shadow_nw.png	ctd-staging.maisey.uk/packages/theme_slate/themes/slate/js/fancybox/fancybox/fancy_shadow_nw.html	(from http://ctd-staging.maisey.uk/packages/theme_slate/themes/slate/js/fancybox/jquery.fancybox-1.3.4.css)
20:05:20	1565/1565	U-----	200	untouched ('')	image/png	etag:%2261d-4d4f3fe36fa80%22	http://ctd-staging.maisey.uk/files/5013/6004/4314/contact-us.png	ctd-staging.maisey.uk/files/5013/6004/4314/contact-us.png	(from http://ctd-staging.maisey.uk/about-us/)
20:05:20	920/920	U-----	200	untouched ('')	image/png	etag:%22398-4d4f3f9be91c0%22	http://ctd-staging.maisey.uk/files/7613/6004/4239/faq.png	ctd-staging.maisey.uk/files/7613/6004/4239/faq.png	(from http://ctd-staging.maisey.uk/about-us/)
20:05:20	3105/3105	U-----	200	untouched ('')	image/png	etag:%22c21-4d4f3fa0add00%22	http://ctd-staging.maisey.uk/files/9413/6004/4244/materials.png	ctd-staging.maisey.uk/files/9413/6004/4244/materials.png	(from http://ctd-staging.maisey.uk/about-us/)
20:05:20	2325/2325	U-----	200	untouched ('')	image/png	etag:%22915-4d4f3f9af4f80%22	http://ctd-staging.maisey.uk/files/1313/6004/4238/facts.png	ctd-staging.maisey.uk/files/1313/6004/4238/facts.png	(from http://ctd-staging.maisey.uk/about-us/)
20:05:21	3434/3434	U-----	200	untouched ('')	image/png	etag:%22d6a-4d4f3f9ec5880%22	http://ctd-staging.maisey.uk/files/6913/6004/4242/local-campaigns.png	ctd-staging.maisey.uk/files/6913/6004/4242/local-campaigns.png	(from http://ctd-staging.maisey.uk/about-us/)
20:05:21	2131/2131	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2030%20Jul%202023%2019:05:21%20GMT	http://ctd-staging.maisey.uk/!trash/local-campaigns/	ctd-staging.maisey.uk/!trash/local-campaigns/index.html	(from http://ctd-staging.maisey.uk/about-us/)
20:05:21	838/838	U-----	200	untouched ('')	image/png	etag:%22346-4d021deb8e500%22	http://ctd-staging.maisey.uk/files/2013/5396/3756/facebook.png	ctd-staging.maisey.uk/files/2013/5396/3756/facebook.png	(from http://ctd-staging.maisey.uk/about-us/)
20:05:21	804/804	U-----	200	untouched ('')	image/png	etag:%22324-4d021dea9a2c0%22	http://ctd-staging.maisey.uk/files/8113/5396/3761/twitter.png	ctd-staging.maisey.uk/files/8113/5396/3761/twitter.png	(from http://ctd-staging.maisey.uk/about-us/)
20:05:21	16439/16439	U--M-Z	200	updated ('OK')	text/html	date:Sun,%2030%20Jul%202023%2019:05:21%20GMT	http://ctd-staging.maisey.uk/about-us/our-research/air-quality-research/	ctd-staging.maisey.uk/about-us/our-research/air-quality-research/index.html	(from http://ctd-staging.maisey.uk/about-us/faqs/)
20:05:21	6265/6265	U-----	200	untouched ('')	image/png	etag:%221879-4d32feee8cb00%22	http://ctd-staging.maisey.uk/files/5213/5810/2732/esmeefairburn.png	ctd-staging.maisey.uk/files/5213/5810/2732/esmeefairburn.png	(from http://ctd-staging.maisey.uk/about-us/our-research/)
20:05:22	4771532/4771532	U-----	200	untouched ('')	application/pdf	etag:%2248cecc-4d021dea9a2c0%22	http://ctd-staging.maisey.uk/files/3713/5402/3915/basarir-report.pdf	ctd-staging.maisey.uk/files/3713/5402/3915/basarir-report.pdf	(from http://ctd-staging.maisey.uk/about-us/our-research/)
20:05:22	2853848/2853848	U-----	200	untouched ('')	application/pdf	etag:%222b8bd8-4d021dea9a2c0%22	http://ctd-staging.maisey.uk/files/5613/5402/3909/basarir_presentation.pdf	ctd-staging.maisey.uk/files/5613/5402/3909/basarir_presentation.pdf	(from http://ctd-staging.maisey.uk/about-us/our-research/)
20:05:22	76118/76118	U-----	200	untouched ('')	image/gif	etag:%2212956-4d021dea9a2c0%22	http://ctd-staging.maisey.uk/files/4413/5402/3917/logo_print.gif	ctd-staging.maisey.uk/files/4413/5402/3917/logo_print.gif	(from http://ctd-staging.maisey.uk/about-us/materials/)
20:05:22	3393/3393	U-----	200	untouched ('')	image/png	etag:%22d41-4d021dea9a2c0%22	http://ctd-staging.maisey.uk/files/8313/5384/0828/ctdlogo.png	ctd-staging.maisey.uk/files/8313/5384/0828/ctdlogo.png	(from http://ctd-staging.maisey.uk/about-us/materials/)
20:05:22	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2019:05:22%20GMT	http://ctd-staging.maisey.uk/index.php/download_file/view/67/164/	ctd-staging.maisey.uk/index.php/download_file/view/67/164/index.html	(from http://ctd-staging.maisey.uk/about-us/materials/)
20:05:22	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2019:05:22%20GMT	http://ctd-staging.maisey.uk/index.php/download_file/view/70/164/	ctd-staging.maisey.uk/index.php/download_file/view/70/164/index.html	(from http://ctd-staging.maisey.uk/about-us/materials/)
20:05:22	1600/1600	U-----	200	untouched ('')	image/png	etag:%22640-4d4f43994bb80%22	http://ctd-staging.maisey.uk/files/2013/6004/5310/retailers.png	ctd-staging.maisey.uk/files/2013/6004/5310/retailers.png	(from http://ctd-staging.maisey.uk/get-involved/)
20:05:23	2447/2447	U-----	200	untouched ('')	image/png	etag:%2298f-4d4f4391aa980%22	http://ctd-staging.maisey.uk/files/5013/6004/5302/campaigners.png	ctd-staging.maisey.uk/files/5013/6004/5302/campaigners.png	(from http://ctd-staging.maisey.uk/get-involved/)
20:05:23	2728/2728	U-----	200	untouched ('')	image/png	etag:%22aa8-4d4f439487040%22	http://ctd-staging.maisey.uk/files/6213/6004/5305/consumers.png	ctd-staging.maisey.uk/files/6213/6004/5305/consumers.png	(from http://ctd-staging.maisey.uk/get-involved/)
20:05:23	8587/8587	U--M-Z	200	updated ('OK')	text/html	date:Sun,%2030%20Jul%202023%2019:05:23%20GMT	http://ctd-staging.maisey.uk//index.php?cID=173	ctd-staging.maisey.uk/indexda3c.html	(from http://ctd-staging.maisey.uk/get-involved/retailers/)
20:05:23	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2019:05:23%20GMT	http://ctd-staging.maisey.uk/index.php/download_file/view/243/176/	ctd-staging.maisey.uk/index.php/download_file/view/243/176/index.html	(from http://ctd-staging.maisey.uk/get-involved/campaigners1/)
20:05:23	17891/17891	U--M-Z	200	updated ('OK')	text/html	date:Sun,%2030%20Jul%202023%2019:05:23%20GMT	http://ctd-staging.maisey.uk//index.php?cID=165	ctd-staging.maisey.uk/index3e42.html	(from http://ctd-staging.maisey.uk/get-involved/campaigners/)
20:05:24	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2019:05:23%20GMT	http://ctd-staging.maisey.uk/index.php/download_file/view/67/176/	ctd-staging.maisey.uk/index.php/download_file/view/67/176/index.html	(from http://ctd-staging.maisey.uk/get-involved/campaigners1/)
20:05:24	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2019:05:24%20GMT	http://ctd-staging.maisey.uk/index.php/download_file/view/69/176/	ctd-staging.maisey.uk/index.php/download_file/view/69/176/index.html	(from http://ctd-staging.maisey.uk/get-involved/campaigners1/)
20:05:24	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2019:05:24%20GMT	http://ctd-staging.maisey.uk/index.php/download_file/view/70/176/	ctd-staging.maisey.uk/index.php/download_file/view/70/176/index.html	(from http://ctd-staging.maisey.uk/get-involved/campaigners1/)
20:05:24	2327/2327	U-----	200	untouched ('')	image/png	etag:%22917-4d4f45ced31c0%22	http://ctd-staging.maisey.uk/files/9013/6004/5903/participating-retailers.png	ctd-staging.maisey.uk/files/9013/6004/5903/participating-retailers.png	(from http://ctd-staging.maisey.uk/support/)
20:05:24	46/46	U-----	200	untouched ('OK')	text/css	etag:%222e-4d021dec82740%22	http://ctd-staging.maisey.uk/packages/page_list_teasers/blocks/page_list/view.css?v=b4f44e4901a182db06e4752ec08f50c2	ctd-staging.maisey.uk/packages/page_list_teasers/blocks/page_list/view0da7.css	(from http://ctd-staging.maisey.uk/support/participating-retailers/)
20:05:24	1448/1448	U-----	200	untouched ('')	image/png	etag:%225a8-4d4f45cbf6b00%22	http://ctd-staging.maisey.uk/files/3613/6004/5900/Endorsements.png	ctd-staging.maisey.uk/files/3613/6004/5900/Endorsements.png	(from http://ctd-staging.maisey.uk/support/)
20:05:24	3804/3804	U-----	200	untouched ('')	image/png	etag:%22edc-4d32fa8d07500%22	http://ctd-staging.maisey.uk/files/7013/5810/1556/aspace.png	ctd-staging.maisey.uk/files/7013/5810/1556/aspace.png	(from http://ctd-staging.maisey.uk/support/participating-retailers/)
20:05:24	22173/22173	U-----	200	untouched ('')	image/png	etag:%22569d-4fafb6c25e240%22	http://ctd-staging.maisey.uk/files/4114/0185/7665/boots2.png	ctd-staging.maisey.uk/files/4114/0185/7665/boots2.png	(from http://ctd-staging.maisey.uk/support/participating-retailers/)
20:05:24	2785/2785	U-----	200	untouched ('')	image/gif	etag:%22ae1-4d021dea9a2c0%22	http://ctd-staging.maisey.uk/files/4213/5436/9895/costa_logo.gif	ctd-staging.maisey.uk/files/4213/5436/9895/costa_logo.gif	(from http://ctd-staging.maisey.uk/support/participating-retailers/)
20:05:24	7876/7876	U-----	200	untouched ('')	image/jpeg	etag:%221ec4-4d021dea9a2c0%22	http://ctd-staging.maisey.uk/files/9113/5444/3462/new_born_logo.jpg	ctd-staging.maisey.uk/files/9113/5444/3462/new_born_logo.jpg	(from http://ctd-staging.maisey.uk/support/participating-retailers/)
20:05:25	8592/8592	U-----	200	untouched ('')	image/png	etag:%222190-52611cee580c0%22	http://ctd-staging.maisey.uk/files/1314/4923/2811/HM.png	ctd-staging.maisey.uk/files/1314/4923/2811/HM.png	(from http://ctd-staging.maisey.uk/support/participating-retailers/)
20:05:25	2531/2531	U-----	200	untouched ('')	image/png	etag:%229e3-4d32fa8eef980%22	http://ctd-staging.maisey.uk/files/4413/5810/1558/fenwick.png	ctd-staging.maisey.uk/files/4413/5810/1558/fenwick.png	(from http://ctd-staging.maisey.uk/support/participating-retailers/)
20:05:25	2566/2566	U-----	200	untouched ('')	image/png	etag:%22a06-4d32fa90d7e00%22	http://ctd-staging.maisey.uk/files/1513/5810/1560/johnlewis.png	ctd-staging.maisey.uk/files/1513/5810/1560/johnlewis.png	(from http://ctd-staging.maisey.uk/support/participating-retailers/)
20:05:25	24662/24662	U-----	200	untouched ('')	image/png	etag:%226056-510614faa8280%22	http://ctd-staging.maisey.uk/files/8614/2538/5018/home-retail-group-all-logos.png	ctd-staging.maisey.uk/files/8614/2538/5018/home-retail-group-all-logos.png	(from http://ctd-staging.maisey.uk/support/participating-retailers/)
20:05:25	15647/15647	U-----	200	untouched ('')	image/png	etag:%223d1f-4d347c27db680%22	http://ctd-staging.maisey.uk/files/5313/5820/5066/nealsyard.png	ctd-staging.maisey.uk/files/5313/5820/5066/nealsyard.png	(from http://ctd-staging.maisey.uk/support/participating-retailers/)
20:05:25	2586/2586	U-----	200	untouched ('')	image/png	etag:%22a1a-4d32fa91cc040%22	http://ctd-staging.maisey.uk/files/9413/5810/1561/marksandspencer.png	ctd-staging.maisey.uk/files/9413/5810/1561/marksandspencer.png	(from http://ctd-staging.maisey.uk/support/participating-retailers/)
20:05:25	4793/4793	U-----	200	untouched ('')	image/png	etag:%2212b9-4d72af0d60a00%22	http://ctd-staging.maisey.uk/files/8013/6247/9336/Paramo.png	ctd-staging.maisey.uk/files/8013/6247/9336/Paramo.png	(from http://ctd-staging.maisey.uk/support/participating-retailers/)
20:05:26	9235/9235	U--M-Z	200	updated ('OK')	text/html	date:Sun,%2030%20Jul%202023%2019:05:25%20GMT	http://ctd-staging.maisey.uk/support/participating-retailers/archive/ryman/	ctd-staging.maisey.uk/support/participating-retailers/archive/ryman/index.html	(from http://ctd-staging.maisey.uk/support/participating-retailers/)
20:05:26	4705/4705	U-----	200	untouched ('')	image/png	etag:%221261-4d32fa92c0280%22	http://ctd-staging.maisey.uk/files/3413/5810/1562/ryman.png	ctd-staging.maisey.uk/files/3413/5810/1562/ryman.png	(from http://ctd-staging.maisey.uk/support/participating-retailers/)
20:05:26	5813/5813	U-----	200	untouched ('')	image/png	etag:%2216b5-4d32fa93b44c0%22	http://ctd-staging.maisey.uk/files/1713/5810/1563/selfridges.png	ctd-staging.maisey.uk/files/1713/5810/1563/selfridges.png	(from http://ctd-staging.maisey.uk/support/participating-retailers/)
20:05:26	3439/3439	U-----	200	untouched ('')	image/png	etag:%22d6f-4d32fa94a8700%22	http://ctd-staging.maisey.uk/files/6513/5810/1564/tesco.png	ctd-staging.maisey.uk/files/6513/5810/1564/tesco.png	(from http://ctd-staging.maisey.uk/support/participating-retailers/)
20:05:26	4370/4370	U-----	200	untouched ('')	image/png	etag:%221112-4d32fa9690b80%22	http://ctd-staging.maisey.uk/files/5313/5810/1566/Wickes.png	ctd-staging.maisey.uk/files/5313/5810/1566/Wickes.png	(from http://ctd-staging.maisey.uk/support/participating-retailers/)
20:05:26	9259/9259	U--M-Z	200	updated ('OK')	text/html	date:Sun,%2030%20Jul%202023%2019:05:26%20GMT	http://ctd-staging.maisey.uk/support/endorsements/archive/scottish-parliament/	ctd-staging.maisey.uk/support/endorsements/archive/scottish-parliament/index.html	(from http://ctd-staging.maisey.uk/support/endorsements/)
20:05:27	9216/9216	U--M-Z	200	updated ('OK')	text/html	date:Sun,%2030%20Jul%202023%2019:05:26%20GMT	http://ctd-staging.maisey.uk/support/endorsements/archive/boris-johnson/	ctd-staging.maisey.uk/support/endorsements/archive/boris-johnson/index.html	(from http://ctd-staging.maisey.uk/support/endorsements/)
20:05:27	9447/9447	U--M-Z	200	updated ('OK')	text/html	date:Sun,%2030%20Jul%202023%2019:05:27%20GMT	http://ctd-staging.maisey.uk/support/endorsements/archive/sir-richard-lambert/	ctd-staging.maisey.uk/support/endorsements/archive/sir-richard-lambert/index.html	(from http://ctd-staging.maisey.uk/support/endorsements/)
20:05:27	9296/9296	U--M-Z	200	updated ('OK')	text/html	date:Sun,%2030%20Jul%202023%2019:05:27%20GMT	http://ctd-staging.maisey.uk/support/endorsements/archive/ed-davey-mp/	ctd-staging.maisey.uk/support/endorsements/archive/ed-davey-mp/index.html	(from http://ctd-staging.maisey.uk/support/endorsements/)
20:05:28	9275/9275	U--M-Z	200	updated ('OK')	text/html	date:Sun,%2030%20Jul%202023%2019:05:27%20GMT	http://ctd-staging.maisey.uk/support/endorsements/archive/vince-cable/	ctd-staging.maisey.uk/support/endorsements/archive/vince-cable/index.html	(from http://ctd-staging.maisey.uk/support/endorsements/)
20:05:28	9295/9295	U--M-Z	200	updated ('OK')	text/html	date:Sun,%2030%20Jul%202023%2019:05:28%20GMT	http://ctd-staging.maisey.uk/support/endorsements/archive/prof-sir-david-king/	ctd-staging.maisey.uk/support/endorsements/archive/prof-sir-david-king/index.html	(from http://ctd-staging.maisey.uk/support/endorsements/)
20:05:28	9402/9402	U--M-Z	200	updated ('OK')	text/html	date:Sun,%2030%20Jul%202023%2019:05:28%20GMT	http://ctd-staging.maisey.uk/support/endorsements/archive/william-hague-mp/	ctd-staging.maisey.uk/support/endorsements/archive/william-hague-mp/index.html	(from http://ctd-staging.maisey.uk/support/endorsements/)
20:05:28	9225/9225	U--M-Z	200	updated ('OK')	text/html	date:Sun,%2030%20Jul%202023%2019:05:28%20GMT	http://ctd-staging.maisey.uk/support/endorsements/archive/the-wi-national-federation-of-womens-institutes/	ctd-staging.maisey.uk/support/endorsements/archive/the-wi-national-federation-of-womens-institutes/index.html	(from http://ctd-staging.maisey.uk/support/endorsements/)
20:05:29	9660/9660	U--M-Z	200	updated ('OK')	text/html	date:Sun,%2030%20Jul%202023%2019:05:28%20GMT	http://ctd-staging.maisey.uk/support/endorsements/archive/andrew-lansley-mp/	ctd-staging.maisey.uk/support/endorsements/archive/andrew-lansley-mp/index.html	(from http://ctd-staging.maisey.uk/support/endorsements/)
20:05:29	9703/9703	U--M-Z	200	updated ('OK')	text/html	date:Sun,%2030%20Jul%202023%2019:05:29%20GMT	http://ctd-staging.maisey.uk/support/endorsements/archive/euro-mp-chris-davies/	ctd-staging.maisey.uk/support/endorsements/archive/euro-mp-chris-davies/index.html	(from http://ctd-staging.maisey.uk/support/endorsements/)
20:05:29	9169/9169	U--M-Z	200	updated ('OK')	text/html	date:Sun,%2030%20Jul%202023%2019:05:29%20GMT	http://ctd-staging.maisey.uk/support/endorsements/archive/usdaw/	ctd-staging.maisey.uk/support/endorsements/archive/usdaw/index.html	(from http://ctd-staging.maisey.uk/support/endorsements/)
20:05:30	9299/9299	U--M-Z	200	updated ('OK')	text/html	date:Sun,%2030%20Jul%202023%2019:05:29%20GMT	http://ctd-staging.maisey.uk/support/endorsements/archive/charles-clarke-mp/	ctd-staging.maisey.uk/support/endorsements/archive/charles-clarke-mp/index.html	(from http://ctd-staging.maisey.uk/support/endorsements/)
20:05:30	9091/9091	U--M-Z	200	updated ('OK')	text/html	date:Sun,%2030%20Jul%202023%2019:05:30%20GMT	http://ctd-staging.maisey.uk/support/endorsements/archive/oliver-letwin-mp/	ctd-staging.maisey.uk/support/endorsements/archive/oliver-letwin-mp/index.html	(from http://ctd-staging.maisey.uk/support/endorsements/)
20:05:30	9272/9272	U--M-Z	200	updated ('OK')	text/html	date:Sun,%2030%20Jul%202023%2019:05:30%20GMT	http://ctd-staging.maisey.uk/support/endorsements/archive/zac-goldsmith-mp/	ctd-staging.maisey.uk/support/endorsements/archive/zac-goldsmith-mp/index.html	(from http://ctd-staging.maisey.uk/support/endorsements/)
20:05:31	9276/9276	U--M-Z	200	updated ('OK')	text/html	date:Sun,%2030%20Jul%202023%2019:05:30%20GMT	http://ctd-staging.maisey.uk/support/endorsements/archive/natalie-bennett/	ctd-staging.maisey.uk/support/endorsements/archive/natalie-bennett/index.html	(from http://ctd-staging.maisey.uk/support/endorsements/)
20:05:31	9299/9299	U--M-Z	200	updated ('OK')	text/html	date:Sun,%2030%20Jul%202023%2019:05:31%20GMT	http://ctd-staging.maisey.uk/support/endorsements/archive/caroline-lucas-mp/	ctd-staging.maisey.uk/support/endorsements/archive/caroline-lucas-mp/index.html	(from http://ctd-staging.maisey.uk/support/endorsements/)
20:05:31	9093/9093	U--M-Z	200	updated ('OK')	text/html	date:Sun,%2030%20Jul%202023%2019:05:31%20GMT	http://ctd-staging.maisey.uk/support/endorsements/archive/kevin-mccloud/	ctd-staging.maisey.uk/support/endorsements/archive/kevin-mccloud/index.html	(from http://ctd-staging.maisey.uk/support/endorsements/)
20:05:31	9125/9125	U--M-Z	200	updated ('OK')	text/html	date:Sun,%2030%20Jul%202023%2019:05:31%20GMT	http://ctd-staging.maisey.uk/support/endorsements/archive/lorely-burt-mp/	ctd-staging.maisey.uk/support/endorsements/archive/lorely-burt-mp/index.html	(from http://ctd-staging.maisey.uk/support/endorsements/)
20:05:32	9280/9280	U--M-Z	200	updated ('OK')	text/html	date:Sun,%2030%20Jul%202023%2019:05:31%20GMT	http://ctd-staging.maisey.uk/support/endorsements/archive/councillor-pamela-fleming/	ctd-staging.maisey.uk/support/endorsements/archive/councillor-pamela-fleming/index.html	(from http://ctd-staging.maisey.uk/support/endorsements/)
20:05:32	9800/9800	U--M-Z	200	updated ('OK')	text/html	date:Sun,%2030%20Jul%202023%2019:05:32%20GMT	http://ctd-staging.maisey.uk/support/endorsements/archive/julian-huppert-mp/	ctd-staging.maisey.uk/support/endorsements/archive/julian-huppert-mp/index.html	(from http://ctd-staging.maisey.uk/support/endorsements/)
20:05:32	9500/9500	U--M-Z	200	updated ('OK')	text/html	date:Sun,%2030%20Jul%202023%2019:05:32%20GMT	http://ctd-staging.maisey.uk/support/endorsements/archive/emily-thornberry-mp/	ctd-staging.maisey.uk/support/endorsements/archive/emily-thornberry-mp/index.html	(from http://ctd-staging.maisey.uk/support/endorsements/)
20:05:32	9168/9168	U--M-Z	200	updated ('OK')	text/html	date:Sun,%2030%20Jul%202023%2019:05:32%20GMT	http://ctd-staging.maisey.uk/support/endorsements/archive/mike-berners-lee/	ctd-staging.maisey.uk/support/endorsements/archive/mike-berners-lee/index.html	(from http://ctd-staging.maisey.uk/support/endorsements/)
20:05:33	9260/9260	U--M-Z	200	updated ('OK')	text/html	date:Sun,%2030%20Jul%202023%2019:05:32%20GMT	http://ctd-staging.maisey.uk/support/endorsements/archive/john-hemming-mp/	ctd-staging.maisey.uk/support/endorsements/archive/john-hemming-mp/index.html	(from http://ctd-staging.maisey.uk/support/endorsements/)
20:05:33	9542/9542	U--M-Z	200	updated ('OK')	text/html	date:Sun,%2030%20Jul%202023%2019:05:33%20GMT	http://ctd-staging.maisey.uk/support/endorsements/archive/mike-tuffrey-am/	ctd-staging.maisey.uk/support/endorsements/archive/mike-tuffrey-am/index.html	(from http://ctd-staging.maisey.uk/support/endorsements/)
20:05:33	9688/9688	U--M-Z	200	updated ('OK')	text/html	date:Sun,%2030%20Jul%202023%2019:05:33%20GMT	http://ctd-staging.maisey.uk/support/endorsements/archive/claire-perry-mp/	ctd-staging.maisey.uk/support/endorsements/archive/claire-perry-mp/index.html	(from http://ctd-staging.maisey.uk/support/endorsements/)
20:05:34	9186/9186	U--M-Z	200	updated ('OK')	text/html	date:Sun,%2030%20Jul%202023%2019:05:33%20GMT	http://ctd-staging.maisey.uk/support/endorsements/archive/stephen-williams-mp/	ctd-staging.maisey.uk/support/endorsements/archive/stephen-williams-mp/index.html	(from http://ctd-staging.maisey.uk/support/endorsements/)
20:05:34	9168/9168	U--M-Z	200	updated ('OK')	text/html	date:Sun,%2030%20Jul%202023%2019:05:34%20GMT	http://ctd-staging.maisey.uk/support/endorsements/archive/kerry-mccarthy-mp/	ctd-staging.maisey.uk/support/endorsements/archive/kerry-mccarthy-mp/index.html	(from http://ctd-staging.maisey.uk/support/endorsements/)
20:05:34	9226/9226	U--M-Z	200	updated ('OK')	text/html	date:Sun,%2030%20Jul%202023%2019:05:34%20GMT	http://ctd-staging.maisey.uk/support/endorsements/archive/ben-bradshaw-mp/	ctd-staging.maisey.uk/support/endorsements/archive/ben-bradshaw-mp/index.html	(from http://ctd-staging.maisey.uk/support/endorsements/)
20:05:35	9959/9959	U--M-Z	200	updated ('OK')	text/html	date:Sun,%2030%20Jul%202023%2019:05:34%20GMT	http://ctd-staging.maisey.uk/support/endorsements/archive/anne-milton-mp/	ctd-staging.maisey.uk/support/endorsements/archive/anne-milton-mp/index.html	(from http://ctd-staging.maisey.uk/support/endorsements/)
